Date,Adj Close,Close,High,Low,Open,Volume,SMA50,SMA150,SMA200,VolumeSMA50
2007-01-03,0.3801429867744446,0.3801429867744446,0.38242900371551514,0.367713987827301,0.3714289963245392,164409000,,,,
2007-01-04,0.36214300990104675,0.36214300990104675,0.38285699486732483,0.35857099294662476,0.37728598713874817,159593000,,,,
2007-01-05,0.3544290065765381,0.3544290065765381,0.3619999885559082,0.3492859899997711,0.3619999885559082,151907000,,,,
2007-01-08,0.34042900800704956,0.34042900800704956,0.3555710017681122,0.3367139995098114,0.35457101464271545,183449000,,,,
2007-01-09,0.34271401166915894,0.34271401166915894,0.3440000116825104,0.335999995470047,0.34271401166915894,106113000,,,,
2007-01-10,0.3438569903373718,0.3438569903373718,0.3464289903640747,0.34114301204681396,0.3424290120601654,114485000,,,,
2007-01-11,0.34628599882125854,0.34628599882125854,0.3507139980792999,0.34114301204681396,0.34228599071502686,91301000,,,,
2007-01-12,0.3244290053844452,0.3244290053844452,0.34114301204681396,0.3241429924964905,0.34085699915885925,221711000,,,,
2007-01-16,0.3248569965362549,0.3248569965362549,0.3485710024833679,0.32428601384162903,0.3464289903640747,301343000,,,,
2007-01-17,0.3261429965496063,0.3261429965496063,0.32928600907325745,0.3234289884567261,0.32600000500679016,152040000,,,,
2007-01-18,0.3178569972515106,0.3178569972515106,0.32828599214553833,0.31671398878097534,0.3251430094242096,112987000,,,,
2007-01-19,0.3222860097885132,0.3222860097885132,0.32600000500679016,0.3171429932117462,0.3174290060997009,121520000,,,,
2007-01-22,0.3128570020198822,0.3128570020198822,0.32814300060272217,0.3114289939403534,0.32642900943756104,185955000,,,,
2007-01-23,0.31085699796676636,0.31085699796676636,0.3190000057220459,0.3100000023841858,0.3114289939403534,202391000,,,,
2007-01-24,0.32499998807907104,0.32499998807907104,0.32857099175453186,0.30428600311279297,0.3128570020198822,442204000,,,,
2007-01-25,0.33214300870895386,0.33214300870895386,0.3464289903640747,0.32457101345062256,0.34157100319862366,643895000,,,,
2007-01-26,0.33071398735046387,0.33071398735046387,0.3371430039405823,0.32499998807907104,0.33657100796699524,138698000,,,,
2007-01-29,0.32214298844337463,0.32214298844337463,0.3251430094242096,0.31514298915863037,0.3179999887943268,217616000,,,,
2007-01-30,0.32757100462913513,0.32757100462913513,0.328000009059906,0.32214298844337463,0.3234289884567261,87892000,,,,
2007-01-31,0.325857013463974,0.325857013463974,0.33042898774147034,0.32428601384162903,0.3254289925098419,102564000,,,,
2007-02-01,0.3247140049934387,0.3247140049934387,0.33000001311302185,0.32357099652290344,0.3268570005893707,78883000,,,,
2007-02-02,0.3262859880924225,0.3262859880924225,0.32971400022506714,0.32428601384162903,0.32499998807907104,98644000,,,,
2007-02-05,0.32285699248313904,0.32285699248313904,0.32857099175453186,0.32199999690055847,0.32857099175453186,55727000,,,,
2007-02-06,0.31885701417922974,0.31885701417922974,0.32385700941085815,0.3165709972381592,0.3214290142059326,158053000,,,,
2007-02-07,0.32714301347732544,0.32714301347732544,0.3294290006160736,0.3175710141658783,0.3178569972515106,112238000,,,,
2007-02-08,0.3392859995365143,0.3392859995365143,0.34042900800704956,0.330143004655838,0.33542901277542114,195419000,,,,
2007-02-09,0.330143004655838,0.330143004655838,0.339713990688324,0.32971400022506714,0.339713990688324,78652000,,,,
2007-02-12,0.33042898774147034,0.33042898774147034,0.3352859914302826,0.3284290134906769,0.32899999618530273,71197000,,,,
2007-02-13,0.32714301347732544,0.32714301347732544,0.33214300870895386,0.3261429965496063,0.33185699582099915,48419000,,,,
2007-02-14,0.32285699248313904,0.32285699248313904,0.3312860131263733,0.3171429932117462,0.32714301347732544,361746000,,,,
2007-02-15,0.3214290142059326,0.3214290142059326,0.32428601384162903,0.3201430141925812,0.3211430013179779,82866000,,,,
2007-02-16,0.32671400904655457,0.32671400904655457,0.3272860050201416,0.3197140097618103,0.32171401381492615,105329000,,,,
2007-02-20,0.33585700392723083,0.33585700392723083,0.3371430039405823,0.32757100462913513,0.32785698771476746,122906000,,,,
2007-02-21,0.3341430127620697,0.3341430127620697,0.33657100796699524,0.331714004278183,0.335999995470047,648018000,,,,
2007-02-22,0.3392859995365143,0.3392859995365143,0.34114301204681396,0.3345710039138794,0.3345710039138794,87829000,,,,
2007-02-23,0.33614298701286316,0.33614298701286316,0.3407140076160431,0.3357140123844147,0.33942899107933044,83755000,,,,
2007-02-26,0.33042898774147034,0.33042898774147034,0.340285986661911,0.3071430027484894,0.33871400356292725,62167000,,,,
2007-02-27,0.3157140016555786,0.3157140016555786,0.32642900943756104,0.3157140016555786,0.32528600096702576,125202000,,,,
2007-02-28,0.3218570053577423,0.3218570053577423,0.3272860050201416,0.31557101011276245,0.3158569931983948,88830000,,,,
2007-03-01,0.3261429965496063,0.3261429965496063,0.3291429877281189,0.3157140016555786,0.3194290101528168,124292000,,,,
2007-03-02,0.31842899322509766,0.31842899322509766,0.32857099175453186,0.31814301013946533,0.3261429965496063,80731000,,,,
2007-03-05,0.3008570075035095,0.3008570075035095,0.3165709972381592,0.30071398615837097,0.31442898511886597,171010000,,,,
2007-03-06,0.3062860071659088,0.3062860071659088,0.31299999356269836,0.2987140119075775,0.3035709857940674,141330000,,,,
2007-03-07,0.30257099866867065,0.30257099866867065,0.3085710108280182,0.3009999990463257,0.3071430027484894,85995000,,,,
2007-03-08,0.3034290075302124,0.3034290075302124,0.3089999854564667,0.30300000309944153,0.30300000309944153,63203000,,,,
2007-03-09,0.3008570075035095,0.3008570075035095,0.3071430027484894,0.2981429994106293,0.3071430027484894,66864000,,,,
2007-03-12,0.30114299058914185,0.30114299058914185,0.30300000309944153,0.29571399092674255,0.30000001192092896,67095000,,,,
2007-03-13,0.29357099533081055,0.29357099533081055,0.3022859990596771,0.29285699129104614,0.30000001192092896,93842000,,,,
2007-03-14,0.3015710115432739,0.3015710115432739,0.30214300751686096,0.28999999165534973,0.2930000126361847,82159000,,,,
2007-03-15,0.3022859990596771,0.3022859990596771,0.3050000071525574,0.298429012298584,0.3024289906024933,64358000,0.32522290110588076,,,152176640.0
2007-03-16,0.3002859950065613,0.3002859950065613,0.3031429946422577,0.29671400785446167,0.30214300751686096,66661000,0.32362576127052306,,,150221680.0
2007-03-19,0.30514299869537354,0.30514299869537354,0.3071430027484894,0.30114299058914185,0.3015710115432739,57120000,0.3224857610464096,,,148172220.0
2007-03-20,0.3211430013179779,0.3211430013179779,0.3255710005760193,0.3048569858074188,0.3052859902381897,159691000,0.3218200409412384,,,148327900.0
2007-03-21,0.32928600907325745,0.32928600907325745,0.3330000042915344,0.3168570101261139,0.32214298844337463,159775000,0.32159718096256257,,,147854420.0
2007-03-22,0.33000001311302185,0.33000001311302185,0.33228600025177,0.325857013463974,0.32857099175453186,56994000,0.3213429009914398,,,146872040.0
2007-03-23,0.33899998664855957,0.33899998664855957,0.339713990688324,0.32757100462913513,0.32857099175453186,102158000,0.32124576091766355,,,146625500.0
2007-03-26,0.33228600025177,0.33228600025177,0.3400000035762787,0.32814300060272217,0.3392859995365143,74207000,0.3209657609462738,,,146283620.0
2007-03-27,0.33685699105262756,0.33685699105262756,0.3385710120201111,0.3319999873638153,0.33328598737716675,92183000,0.32121432065963745,,,143693060.0
2007-03-28,0.33399999141693115,0.33399999141693115,0.3374289870262146,0.329571008682251,0.3374289870262146,54817000,0.32139718055725097,,,138762540.0
2007-03-29,0.33500000834465027,0.33500000834465027,0.3374289870262146,0.3268570005893707,0.334428995847702,66815000,0.32157432079315185,,,137058040.0
2007-03-30,0.3312860131263733,0.3312860131263733,0.3407140076160431,0.33000001311302185,0.334428995847702,53207000,0.3218429011106491,,,135862440.0
2007-04-02,0.33542901277542114,0.33542901277542114,0.33899998664855957,0.3312860131263733,0.33285701274871826,72436000,0.32210576117038725,,,134880760.0
2007-04-03,0.339713990688324,0.339713990688324,0.34457099437713623,0.33585700392723083,0.33657100796699524,88781000,0.3226429009437561,,,132937280.0
2007-04-04,0.3504289984703064,0.3504289984703064,0.3518570065498352,0.333856999874115,0.34114301204681396,141246000,0.3234343409538269,,,131714380.0
2007-04-05,0.3457140028476715,0.3457140028476715,0.3497140109539032,0.3440000116825104,0.34914299845695496,54516000,0.3238486212491989,,,123960620.0
2007-04-09,0.34771400690078735,0.34771400690078735,0.3508569896221161,0.3461430072784424,0.3461430072784424,41748000,0.3241600412130356,,,111917680.0
2007-04-10,0.3551430106163025,0.3551430106163025,0.3569999933242798,0.3497140109539032,0.3497140109539032,80752000,0.32464862167835234,,,110758760.0
2007-04-11,0.3514289855957031,0.3514289855957031,0.35357099771499634,0.3475709855556488,0.35314300656318665,69790000,0.3252343416213989,,,107802240.0
2007-04-12,0.3514289855957031,0.3514289855957031,0.35571399331092834,0.34514299035072327,0.3492859899997711,54663000,0.3257115012407303,,,107137660.0
2007-04-13,0.3514289855957031,0.3514289855957031,0.3522860109806061,0.3485710024833679,0.35100001096725464,35910000,0.3262229406833649,,,105804580.0
2007-04-16,0.35028600692749023,0.35028600692749023,0.35428598523139954,0.34914299845695496,0.35285699367523193,45801000,0.3267343807220459,,,105142940.0
2007-04-17,0.34228599071502686,0.34228599071502686,0.3514289855957031,0.34057098627090454,0.3514289855957031,121247000,0.327054380774498,,,105595000.0
2007-04-18,0.3100000023841858,0.3100000023841858,0.31842899322509766,0.29828599095344543,0.30285701155662537,549430000,0.32679724097251894,,,115469060.0
2007-04-19,0.30728599429130554,0.30728599429130554,0.30728599429130554,0.29971399903297424,0.30185699462890625,281456000,0.3265658205747604,,,117937120.0
2007-04-20,0.3157140016555786,0.3157140016555786,0.3164289891719818,0.31114301085472107,0.3142859935760498,128625000,0.3263372403383255,,,118264860.0
2007-04-23,0.31042900681495667,0.31042900681495667,0.3154290020465851,0.3091430068016052,0.3147140145301819,138117000,0.32576010048389437,,,117118820.0
2007-04-24,0.3088569939136505,0.3088569939136505,0.3121429979801178,0.30514299869537354,0.3107140064239502,89180000,0.3253343802690506,,,117329380.0
2007-04-25,0.30799999833106995,0.30799999833106995,0.3161430060863495,0.30542901158332825,0.31014299392700195,84028000,0.3248858004808426,,,117586000.0
2007-04-26,0.3161430060863495,0.3161430060863495,0.3179999887943268,0.3071430027484894,0.3071430027484894,97622000,0.32466580033302306,,,118570060.0
2007-04-27,0.31728601455688477,0.31728601455688477,0.3182860016822815,0.3132860064506531,0.3171429932117462,56378000,0.324554380774498,,,112462700.0
2007-04-30,0.31671398878097534,0.31671398878097534,0.31814301013946533,0.31385698914527893,0.3171429932117462,92477000,0.3244600802659988,,,112654920.0
2007-05-01,0.3164289891719818,0.3164289891719818,0.31842899322509766,0.3117139935493469,0.3161430060863495,95214000,0.32425437986850736,,,112452620.0
2007-05-02,0.3158569931983948,0.3158569931983948,0.3277139961719513,0.31271401047706604,0.3131429851055145,186396000,0.32385437965393066,,,113722420.0
2007-05-03,0.31842899322509766,0.31842899322509766,0.32528600096702576,0.31414300203323364,0.3147140145301819,138159000,0.3235400992631912,,,103525240.0
2007-05-04,0.3165709972381592,0.3165709972381592,0.32242900133132935,0.3142859935760498,0.32214298844337463,65779000,0.32308579921722413,,,103084240.0
2007-05-07,0.3174290060997009,0.3174290060997009,0.31914299726486206,0.31628599762916565,0.3165709972381592,41622000,0.3227115195989609,,,102241580.0
2007-05-08,0.31628599762916565,0.31628599762916565,0.32028600573539734,0.3128570020198822,0.31557101011276245,57414000,0.32242865979671476,,,102146520.0
2007-05-09,0.3158569931983948,0.3158569931983948,0.31771400570869446,0.31371399760246277,0.31442898511886597,39886000,0.3224315196275711,,,100440200.0
2007-05-10,0.31299999356269836,0.31299999356269836,0.3158569931983948,0.3117139935493469,0.31442898511886597,71435000,0.32225437939167023,,,100092300.0
2007-05-11,0.31514298915863037,0.31514298915863037,0.3157140016555786,0.3091430068016052,0.31085699796676636,48090000,0.3220343792438507,,,98568260.0
2007-05-14,0.31371399760246277,0.31371399760246277,0.3157140016555786,0.3102859854698181,0.31442898511886597,44541000,0.321940079331398,,,97844460.0
2007-05-15,0.3107140064239502,0.3107140064239502,0.31485700607299805,0.3088569939136505,0.31342899799346924,47264000,0.3221372193098068,,,95369540.0
2007-05-16,0.3102859854698181,0.3102859854698181,0.31414300203323364,0.3031429946422577,0.31085699796676636,50365000,0.322217218875885,,,93550240.0
2007-05-17,0.3117139935493469,0.3117139935493469,0.3140000104904175,0.3074289858341217,0.3081429898738861,51422000,0.3224000787734985,,,92858780.0
2007-05-18,0.31342899799346924,0.31342899799346924,0.31442898511886597,0.31014299392700195,0.3121429979801178,44464000,0.3226000785827637,,,92484000.0
2007-05-21,0.3214290142059326,0.3214290142059326,0.3234289884567261,0.31228598952293396,0.31299999356269836,66633000,0.3230115187168121,,,92479380.0
2007-05-22,0.32857099175453186,0.32857099175453186,0.330143004655838,0.3182860016822815,0.3208569884300232,70245000,0.32356007874011994,,,92542380.0
2007-05-23,0.3312860131263733,0.3312860131263733,0.33500000834465027,0.32571399211883545,0.3284290134906769,122808000,0.32431437909603117,,,93121700.0
2007-05-24,0.32199999690055847,0.32199999690055847,0.33471399545669556,0.31985700130462646,0.329571008682251,64008000,0.32472295880317686,,,92758680.0
2007-05-25,0.32171401381492615,0.32171401381492615,0.32600000500679016,0.3201430141925812,0.3230000138282776,59745000,0.32511151909828184,,,92666420.0
2007-05-29,0.3121429979801178,0.3121429979801178,0.3157140016555786,0.3048569858074188,0.31514298915863037,115675000,0.325348659157753,,,93646700.0
2007-05-30,0.31514298915863037,0.31514298915863037,0.3154290020465851,0.3081429898738861,0.3092859983444214,73262000,0.3255486589670181,,,93969540.0
